
 VCS Coverage Metrics Release U-2023.03_Full64 Copyright (c) 1991-2023 by Synopsys Inc.
[PASS] seq=crv_seq_4                              cyc=186 op=RK_RANDOM        rs1=2 rs2=3 wb_write=1 wb_rd=3 wb_data=0xeeb4fd5b -> rs1_data=0x5ee5a3cc rs2_data=0xeeb4fd5b
[PASS] seq=crv_seq_4                              cyc=187 op=RK_BYPASS_RS2    rs1=28 rs2=13 wb_write=1 wb_rd=13 wb_data=0x2659d5c5 -> rs1_data=0xfdd2e606 rs2_data=0x2659d5c5
[PASS] seq=crv_seq_4                              cyc=188 op=RK_BYPASS_RS1    rs1=18 rs2=28 wb_write=1 wb_rd=18 wb_data=0x5f071e62 -> rs1_data=0x5f071e62 rs2_data=0xfdd2e606
[PASS] seq=crv_seq_4                              cyc=189 op=RK_BYPASS_RS1    rs1=5 rs2=17 wb_write=1 wb_rd=5 wb_data=0xdb66fad5 -> rs1_data=0xdb66fad5 rs2_data=0x7c6fbbee
[PASS] seq=crv_seq_4                              cyc=190 op=RK_BYPASS_BOTH   rs1=21 rs2=21 wb_write=1 wb_rd=21 wb_data=0xea3627ad -> rs1_data=0xea3627ad rs2_data=0xea3627ad
[PASS] seq=crv_seq_4                              cyc=191 op=RK_NO_WRITE_READ rs1=30 rs2=13 wb_write=0 wb_rd=29 wb_data=0x7f2e8574 -> rs1_data=0xade42d4c rs2_data=0x2659d5c5
[PASS] seq=crv_seq_4                              cyc=192 op=RK_RANDOM        rs1=24 rs2=7 wb_write=0 wb_rd=4 wb_data=0x7f763a3b -> rs1_data=0x2cd9a527 rs2_data=0x0f90a578
[PASS] seq=crv_seq_4                              cyc=193 op=RK_PLAIN_WRITE   rs1=14 rs2=2 wb_write=1 wb_rd=5 wb_data=0x77a0b843 -> rs1_data=0x035e73b9 rs2_data=0x5ee5a3cc
[PASS] seq=crv_seq_4                              cyc=194 op=RK_NO_WRITE_READ rs1=14 rs2=30 wb_write=0 wb_rd=20 wb_data=0x8d6ac312 -> rs1_data=0x035e73b9 rs2_data=0xade42d4c
[PASS] seq=crv_seq_4                              cyc=195 op=RK_BYPASS_RS1    rs1=12 rs2=17 wb_write=1 wb_rd=12 wb_data=0x58302fd2 -> rs1_data=0x58302fd2 rs2_data=0x7c6fbbee
[PASS] seq=crv_seq_4                              cyc=196 op=RK_PLAIN_WRITE   rs1=7 rs2=21 wb_write=1 wb_rd=6 wb_data=0x4534161e -> rs1_data=0x0f90a578 rs2_data=0xea3627ad
[PASS] seq=crv_seq_4                              cyc=197 op=RK_BYPASS_BOTH   rs1=25 rs2=25 wb_write=1 wb_rd=25 wb_data=0xb99ca30c -> rs1_data=0xb99ca30c rs2_data=0xb99ca30c
[PASS] seq=crv_seq_4                              cyc=198 op=RK_BYPASS_RS2    rs1=9 rs2=14 wb_write=1 wb_rd=14 wb_data=0x8c192fdb -> rs1_data=0x393b833a rs2_data=0x8c192fdb
[PASS] seq=crv_seq_4                              cyc=199 op=RK_BYPASS_RS2    rs1=17 rs2=27 wb_write=1 wb_rd=27 wb_data=0x6051d18c -> rs1_data=0x7c6fbbee rs2_data=0x6051d18c
[PASS] seq=crv_seq_5                              cyc=0 op=RK_BYPASS_RS1    rs1=20 rs2=1 wb_write=1 wb_rd=20 wb_data=0x1ffd8de2 -> rs1_data=0x1ffd8de2 rs2_data=0xed52f3ca
[PASS] seq=crv_seq_5                              cyc=1 op=RK_RANDOM        rs1=21 rs2=8 wb_write=1 wb_rd=26 wb_data=0xf5103599 -> rs1_data=0xea3627ad rs2_data=0xf50dea23
[PASS] seq=crv_seq_5                              cyc=2 op=RK_X0_ACCESS     rs1=26 rs2=3 wb_write=1 wb_rd=0 wb_data=0x200d0e72 -> rs1_data=0xf5103599 rs2_data=0xeeb4fd5b
[PASS] seq=crv_seq_5                              cyc=3 op=RK_BYPASS_BOTH   rs1=3 rs2=3 wb_write=1 wb_rd=3 wb_data=0x5e16ff73 -> rs1_data=0x5e16ff73 rs2_data=0x5e16ff73
[PASS] seq=crv_seq_5                              cyc=4 op=RK_BYPASS_RS1    rs1=20 rs2=10 wb_write=1 wb_rd=20 wb_data=0xb8425d55 -> rs1_data=0xb8425d55 rs2_data=0x50a57fa8
[PASS] seq=crv_seq_5                              cyc=5 op=RK_BYPASS_RS2    rs1=28 rs2=9 wb_write=1 wb_rd=9 wb_data=0x7d5a05fc -> rs1_data=0xfdd2e606 rs2_data=0x7d5a05fc
[PASS] seq=crv_seq_5                              cyc=6 op=RK_BYPASS_RS1    rs1=30 rs2=3 wb_write=1 wb_rd=30 wb_data=0x8f695218 -> rs1_data=0x8f695218 rs2_data=0x5e16ff73
[PASS] seq=crv_seq_5                              cyc=7 op=RK_BYPASS_RS1    rs1=1 rs2=31 wb_write=1 wb_rd=1 wb_data=0x9bbb204e -> rs1_data=0x9bbb204e rs2_data=0x8f04bd19
[PASS] seq=crv_seq_5                              cyc=8 op=RK_X0_ACCESS     rs1=5 rs2=22 wb_write=1 wb_rd=0 wb_data=0xadb26035 -> rs1_data=0x77a0b843 rs2_data=0xc7fdbd1a
[PASS] seq=crv_seq_5                              cyc=9 op=RK_RANDOM        rs1=18 rs2=29 wb_write=0 wb_rd=19 wb_data=0x4d7c97f3 -> rs1_data=0x5f071e62 rs2_data=0x0e3958ff
[PASS] seq=crv_seq_5                              cyc=10 op=RK_RANDOM        rs1=29 rs2=23 wb_write=0 wb_rd=19 wb_data=0xc4b334f6 -> rs1_data=0x0e3958ff rs2_data=0x11a18b30
[PASS] seq=crv_seq_5                              cyc=11 op=RK_BYPASS_RS1    rs1=26 rs2=7 wb_write=1 wb_rd=26 wb_data=0x4c7fef94 -> rs1_data=0x4c7fef94 rs2_data=0x0f90a578
[PASS] seq=crv_seq_5                              cyc=12 op=RK_X0_ACCESS     rs1=17 rs2=13 wb_write=1 wb_rd=0 wb_data=0x2013e0b2 -> rs1_data=0x7c6fbbee rs2_data=0x2659d5c5
[PASS] seq=crv_seq_5                              cyc=13 op=RK_PLAIN_WRITE   rs1=16 rs2=15 wb_write=1 wb_rd=14 wb_data=0xdd06d7ce -> rs1_data=0xfe962745 rs2_data=0x2a901dbb
[PASS] seq=crv_seq_5                              cyc=14 op=RK_BYPASS_RS1    rs1=7 rs2=16 wb_write=1 wb_rd=7 wb_data=0xc29acb60 -> rs1_data=0xc29acb60 rs2_data=0xfe962745
[PASS] seq=crv_seq_5                              cyc=15 op=RK_RANDOM        rs1=27 rs2=24 wb_write=0 wb_rd=31 wb_data=0xf439ec2f -> rs1_data=0x6051d18c rs2_data=0x2cd9a527
[PASS] seq=crv_seq_5                              cyc=16 op=RK_BYPASS_RS2    rs1=27 rs2=9 wb_write=1 wb_rd=9 wb_data=0x56a4403b -> rs1_data=0x6051d18c rs2_data=0x56a4403b
[PASS] seq=crv_seq_5                              cyc=17 op=RK_BYPASS_RS2    rs1=4 rs2=27 wb_write=1 wb_rd=27 wb_data=0x7b86eead -> rs1_data=0x452a9c61 rs2_data=0x7b86eead
[PASS] seq=crv_seq_5                              cyc=18 op=RK_PLAIN_WRITE   rs1=24 rs2=28 wb_write=1 wb_rd=22 wb_data=0x8d9de499 -> rs1_data=0x2cd9a527 rs2_data=0xfdd2e606
[PASS] seq=crv_seq_5                              cyc=19 op=RK_BYPASS_RS1    rs1=11 rs2=30 wb_write=1 wb_rd=11 wb_data=0x1559d3d1 -> rs1_data=0x1559d3d1 rs2_data=0x8f695218
[PASS] seq=crv_seq_5                              cyc=20 op=RK_PLAIN_WRITE   rs1=17 rs2=30 wb_write=1 wb_rd=11 wb_data=0xe9599ec7 -> rs1_data=0x7c6fbbee rs2_data=0x8f695218
[PASS] seq=crv_seq_5                              cyc=21 op=RK_BYPASS_BOTH   rs1=4 rs2=4 wb_write=1 wb_rd=4 wb_data=0x51965547 -> rs1_data=0x51965547 rs2_data=0x51965547
[PASS] seq=crv_seq_5                              cyc=22 op=RK_BYPASS_RS2    rs1=1 rs2=9 wb_write=1 wb_rd=9 wb_data=0x0e5b019b -> rs1_data=0x9bbb204e rs2_data=0x0e5b019b
[PASS] seq=crv_seq_5                              cyc=23 op=RK_X0_ACCESS     rs1=10 rs2=18 wb_write=1 wb_rd=0 wb_data=0x67d9be5d -> rs1_data=0x50a57fa8 rs2_data=0x5f071e62
[PASS] seq=crv_seq_5                              cyc=24 op=RK_PLAIN_WRITE   rs1=23 rs2=30 wb_write=1 wb_rd=9 wb_data=0x87e2343d -> rs1_data=0x11a18b30 rs2_data=0x8f695218
[PASS] seq=crv_seq_5                              cyc=25 op=RK_X0_ACCESS     rs1=1 rs2=19 wb_write=1 wb_rd=0 wb_data=0xe73c02ae -> rs1_data=0x9bbb204e rs2_data=0xae486e0e
[PASS] seq=crv_seq_5                              cyc=26 op=RK_PLAIN_WRITE   rs1=4 rs2=27 wb_write=1 wb_rd=17 wb_data=0x9b8186cb -> rs1_data=0x51965547 rs2_data=0x7b86eead
[PASS] seq=crv_seq_5                              cyc=27 op=RK_BYPASS_RS1    rs1=8 rs2=30 wb_write=1 wb_rd=8 wb_data=0xd7db5fd6 -> rs1_data=0xd7db5fd6 rs2_data=0x8f695218
[PASS] seq=crv_seq_5                              cyc=28 op=RK_BYPASS_RS1    rs1=11 rs2=28 wb_write=1 wb_rd=11 wb_data=0xb7a71a30 -> rs1_data=0xb7a71a30 rs2_data=0xfdd2e606
[PASS] seq=crv_seq_5                              cyc=29 op=RK_RANDOM        rs1=15 rs2=22 wb_write=0 wb_rd=9 wb_data=0xffdbd145 -> rs1_data=0x2a901dbb rs2_data=0x8d9de499
[PASS] seq=crv_seq_5                              cyc=30 op=RK_BYPASS_BOTH   rs1=12 rs2=12 wb_write=1 wb_rd=12 wb_data=0x5a84114a -> rs1_data=0x5a84114a rs2_data=0x5a84114a
[PASS] seq=crv_seq_5                              cyc=31 op=RK_BYPASS_RS1    rs1=5 rs2=7 wb_write=1 wb_rd=5 wb_data=0x5a4bdc37 -> rs1_data=0x5a4bdc37 rs2_data=0xc29acb60
[PASS] seq=crv_seq_5                              cyc=32 op=RK_BYPASS_BOTH   rs1=13 rs2=13 wb_write=1 wb_rd=13 wb_data=0x68e8af8b -> rs1_data=0x68e8af8b rs2_data=0x68e8af8b
[PASS] seq=crv_seq_5                              cyc=33 op=RK_RANDOM        rs1=18 rs2=19 wb_write=1 wb_rd=13 wb_data=0x1b7b2917 -> rs1_data=0x5f071e62 rs2_data=0xae486e0e
[PASS] seq=crv_seq_5                              cyc=34 op=RK_BYPASS_RS2    rs1=5 rs2=15 wb_write=1 wb_rd=15 wb_data=0xedb34c5c -> rs1_data=0x5a4bdc37 rs2_data=0xedb34c5c
[PASS] seq=crv_seq_5                              cyc=35 op=RK_BYPASS_BOTH   rs1=10 rs2=10 wb_write=1 wb_rd=10 wb_data=0x26ed8ac9 -> rs1_data=0x26ed8ac9 rs2_data=0x26ed8ac9
[PASS] seq=crv_seq_5                              cyc=36 op=RK_BYPASS_BOTH   rs1=21 rs2=21 wb_write=1 wb_rd=21 wb_data=0x704e4d94 -> rs1_data=0x704e4d94 rs2_data=0x704e4d94
[PASS] seq=crv_seq_5                              cyc=37 op=RK_BYPASS_RS2    rs1=8 rs2=7 wb_write=1 wb_rd=7 wb_data=0x870e73ae -> rs1_data=0xd7db5fd6 rs2_data=0x870e73ae
[PASS] seq=crv_seq_5                              cyc=38 op=RK_X0_ACCESS     rs1=21 rs2=18 wb_write=1 wb_rd=0 wb_data=0xbaa9e5b4 -> rs1_data=0x704e4d94 rs2_data=0x5f071e62
[PASS] seq=crv_seq_5                              cyc=39 op=RK_BYPASS_RS1    rs1=1 rs2=10 wb_write=1 wb_rd=1 wb_data=0xe375bed5 -> rs1_data=0xe375bed5 rs2_data=0x26ed8ac9
[PASS] seq=crv_seq_5                              cyc=40 op=RK_BYPASS_RS1    rs1=19 rs2=13 wb_write=1 wb_rd=19 wb_data=0xdf445302 -> rs1_data=0xdf445302 rs2_data=0x1b7b2917
[PASS] seq=crv_seq_5                              cyc=41 op=RK_NO_WRITE_READ rs1=5 rs2=17 wb_write=0 wb_rd=25 wb_data=0x522f05f3 -> rs1_data=0x5a4bdc37 rs2_data=0x9b8186cb
[PASS] seq=crv_seq_5                              cyc=42 op=RK_X0_ACCESS     rs1=5 rs2=17 wb_write=1 wb_rd=0 wb_data=0x10289650 -> rs1_data=0x5a4bdc37 rs2_data=0x9b8186cb
[PASS] seq=crv_seq_5                              cyc=43 op=RK_PLAIN_WRITE   rs1=16 rs2=22 wb_write=1 wb_rd=28 wb_data=0xb25a930c -> rs1_data=0xfe962745 rs2_data=0x8d9de499
[PASS] seq=crv_seq_5                              cyc=44 op=RK_BYPASS_RS2    rs1=11 rs2=5 wb_write=1 wb_rd=5 wb_data=0x097ec34c -> rs1_data=0xb7a71a30 rs2_data=0x097ec34c
[PASS] seq=crv_seq_5                              cyc=45 op=RK_NO_WRITE_READ rs1=29 rs2=0 wb_write=0 wb_rd=20 wb_data=0xaa3c761f -> rs1_data=0x0e3958ff rs2_data=0x00000000
[PASS] seq=crv_seq_5                              cyc=46 op=RK_RANDOM        rs1=16 rs2=21 wb_write=0 wb_rd=12 wb_data=0x6ba01dab -> rs1_data=0xfe962745 rs2_data=0x704e4d94
[PASS] seq=crv_seq_5                              cyc=47 op=RK_BYPASS_BOTH   rs1=27 rs2=27 wb_write=1 wb_rd=27 wb_data=0x30fef179 -> rs1_data=0x30fef179 rs2_data=0x30fef179
[PASS] seq=crv_seq_5                              cyc=48 op=RK_PLAIN_WRITE   rs1=31 rs2=30 wb_write=1 wb_rd=5 wb_data=0xdf170050 -> rs1_data=0x8f04bd19 rs2_data=0x8f695218
[PASS] seq=crv_seq_5                              cyc=49 op=RK_PLAIN_WRITE   rs1=6 rs2=4 wb_write=1 wb_rd=26 wb_data=0xaa933b09 -> rs1_data=0x4534161e rs2_data=0x51965547
[PASS] seq=crv_seq_5                              cyc=50 op=RK_NO_WRITE_READ rs1=15 rs2=4 wb_write=0 wb_rd=11 wb_data=0x7eb92a47 -> rs1_data=0xedb34c5c rs2_data=0x51965547
[PASS] seq=crv_seq_5                              cyc=51 op=RK_BYPASS_BOTH   rs1=1 rs2=1 wb_write=1 wb_rd=1 wb_data=0xcf8f0ecc -> rs1_data=0xcf8f0ecc rs2_data=0xcf8f0ecc
[PASS] seq=crv_seq_5                              cyc=52 op=RK_RANDOM        rs1=4 rs2=23 wb_write=0 wb_rd=0 wb_data=0x8192d9f3 -> rs1_data=0x51965547 rs2_data=0x11a18b30
[PASS] seq=crv_seq_5                              cyc=53 op=RK_BYPASS_RS2    rs1=9 rs2=5 wb_write=1 wb_rd=5 wb_data=0x92fa7309 -> rs1_data=0x87e2343d rs2_data=0x92fa7309
[PASS] seq=crv_seq_5                              cyc=54 op=RK_BYPASS_RS1    rs1=25 rs2=20 wb_write=1 wb_rd=25 wb_data=0x30cdd9de -> rs1_data=0x30cdd9de rs2_data=0xb8425d55
[PASS] seq=crv_seq_5                              cyc=55 op=RK_BYPASS_RS1    rs1=24 rs2=26 wb_write=1 wb_rd=24 wb_data=0xd924a1fe -> rs1_data=0xd924a1fe rs2_data=0xaa933b09
[PASS] seq=crv_seq_5                              cyc=56 op=RK_BYPASS_RS1    rs1=16 rs2=19 wb_write=1 wb_rd=16 wb_data=0x8e7f04c1 -> rs1_data=0x8e7f04c1 rs2_data=0xdf445302
[PASS] seq=crv_seq_5                              cyc=57 op=RK_RANDOM        rs1=17 rs2=5 wb_write=1 wb_rd=18 wb_data=0x14d714d9 -> rs1_data=0x9b8186cb rs2_data=0x92fa7309
[PASS] seq=crv_seq_5                              cyc=58 op=RK_NO_WRITE_READ rs1=29 rs2=2 wb_write=0 wb_rd=14 wb_data=0x3beb5e7f -> rs1_data=0x0e3958ff rs2_data=0x5ee5a3cc
[PASS] seq=crv_seq_5                              cyc=59 op=RK_RANDOM        rs1=3 rs2=30 wb_write=0 wb_rd=15 wb_data=0xd6c8f1c9 -> rs1_data=0x5e16ff73 rs2_data=0x8f695218
[PASS] seq=crv_seq_5                              cyc=60 op=RK_RANDOM        rs1=19 rs2=23 wb_write=1 wb_rd=13 wb_data=0x270a8549 -> rs1_data=0xdf445302 rs2_data=0x11a18b30
[PASS] seq=crv_seq_5                              cyc=61 op=RK_BYPASS_RS1    rs1=27 rs2=2 wb_write=1 wb_rd=27 wb_data=0x0079b6a9 -> rs1_data=0x0079b6a9 rs2_data=0x5ee5a3cc
[PASS] seq=crv_seq_5                              cyc=62 op=RK_PLAIN_WRITE   rs1=15 rs2=1 wb_write=1 wb_rd=19 wb_data=0x5a88f851 -> rs1_data=0xedb34c5c rs2_data=0xcf8f0ecc
[PASS] seq=crv_seq_5                              cyc=63 op=RK_NO_WRITE_READ rs1=18 rs2=3 wb_write=0 wb_rd=11 wb_data=0x0bf974a3 -> rs1_data=0x14d714d9 rs2_data=0x5e16ff73
[PASS] seq=crv_seq_5                              cyc=64 op=RK_BYPASS_BOTH   rs1=22 rs2=22 wb_write=1 wb_rd=22 wb_data=0x67c03468 -> rs1_data=0x67c03468 rs2_data=0x67c03468
[PASS] seq=crv_seq_5                              cyc=65 op=RK_PLAIN_WRITE   rs1=14 rs2=5 wb_write=1 wb_rd=25 wb_data=0x8d42fad5 -> rs1_data=0xdd06d7ce rs2_data=0x92fa7309
[PASS] seq=crv_seq_5                              cyc=66 op=RK_PLAIN_WRITE   rs1=12 rs2=11 wb_write=1 wb_rd=16 wb_data=0x350eb1dd -> rs1_data=0x5a84114a rs2_data=0xb7a71a30
[PASS] seq=crv_seq_5                              cyc=67 op=RK_RANDOM        rs1=5 rs2=1 wb_write=0 wb_rd=13 wb_data=0xaa87fc57 -> rs1_data=0x92fa7309 rs2_data=0xcf8f0ecc
[PASS] seq=crv_seq_5                              cyc=68 op=RK_BYPASS_RS1    rs1=28 rs2=8 wb_write=1 wb_rd=28 wb_data=0x418d84c8 -> rs1_data=0x418d84c8 rs2_data=0xd7db5fd6
[PASS] seq=crv_seq_5                              cyc=69 op=RK_RANDOM        rs1=27 rs2=14 wb_write=1 wb_rd=26 wb_data=0xf98c7f5d -> rs1_data=0x0079b6a9 rs2_data=0xdd06d7ce
[PASS] seq=crv_seq_5                              cyc=70 op=RK_RANDOM        rs1=5 rs2=0 wb_write=1 wb_rd=12 wb_data=0xfb2b301d -> rs1_data=0x92fa7309 rs2_data=0x00000000
[PASS] seq=crv_seq_5                              cyc=71 op=RK_BYPASS_BOTH   rs1=17 rs2=17 wb_write=1 wb_rd=17 wb_data=0x57624188 -> rs1_data=0x57624188 rs2_data=0x57624188
[PASS] seq=crv_seq_5                              cyc=72 op=RK_X0_ACCESS     rs1=12 rs2=13 wb_write=1 wb_rd=0 wb_data=0x36a7e351 -> rs1_data=0xfb2b301d rs2_data=0x270a8549
[PASS] seq=crv_seq_5                              cyc=73 op=RK_RANDOM        rs1=19 rs2=11 wb_write=0 wb_rd=26 wb_data=0xebab5c48 -> rs1_data=0x5a88f851 rs2_data=0xb7a71a30
[PASS] seq=crv_seq_5                              cyc=74 op=RK_RANDOM        rs1=16 rs2=21 wb_write=0 wb_rd=11 wb_data=0xc20863bc -> rs1_data=0x350eb1dd rs2_data=0x704e4d94
[PASS] seq=crv_seq_5                              cyc=75 op=RK_X0_ACCESS     rs1=19 rs2=27 wb_write=1 wb_rd=0 wb_data=0x68eb31a3 -> rs1_data=0x5a88f851 rs2_data=0x0079b6a9
[PASS] seq=crv_seq_5                              cyc=76 op=RK_BYPASS_RS1    rs1=5 rs2=27 wb_write=1 wb_rd=5 wb_data=0x52d322f4 -> rs1_data=0x52d322f4 rs2_data=0x0079b6a9
[PASS] seq=crv_seq_5                              cyc=77 op=RK_NO_WRITE_READ rs1=0 rs2=2 wb_write=0 wb_rd=25 wb_data=0xcdfda396 -> rs1_data=0x00000000 rs2_data=0x5ee5a3cc
[PASS] seq=crv_seq_5                              cyc=78 op=RK_BYPASS_RS1    rs1=17 rs2=14 wb_write=1 wb_rd=17 wb_data=0xe944b410 -> rs1_data=0xe944b410 rs2_data=0xdd06d7ce
[PASS] seq=crv_seq_5                              cyc=79 op=RK_BYPASS_RS1    rs1=13 rs2=24 wb_write=1 wb_rd=13 wb_data=0xd5515078 -> rs1_data=0xd5515078 rs2_data=0xd924a1fe
[PASS] seq=crv_seq_5                              cyc=80 op=RK_NO_WRITE_READ rs1=11 rs2=1 wb_write=0 wb_rd=7 wb_data=0xb285d90d -> rs1_data=0xb7a71a30 rs2_data=0xcf8f0ecc
[PASS] seq=crv_seq_5                              cyc=81 op=RK_PLAIN_WRITE   rs1=14 rs2=16 wb_write=1 wb_rd=22 wb_data=0x19fb589b -> rs1_data=0xdd06d7ce rs2_data=0x350eb1dd
[PASS] seq=crv_seq_5                              cyc=82 op=RK_BYPASS_RS2    rs1=12 rs2=22 wb_write=1 wb_rd=22 wb_data=0xbc472f90 -> rs1_data=0xfb2b301d rs2_data=0xbc472f90
[PASS] seq=crv_seq_5                              cyc=83 op=RK_X0_ACCESS     rs1=24 rs2=31 wb_write=1 wb_rd=0 wb_data=0x3199e5be -> rs1_data=0xd924a1fe rs2_data=0x8f04bd19
[PASS] seq=crv_seq_5                              cyc=84 op=RK_BYPASS_RS1    rs1=31 rs2=6 wb_write=1 wb_rd=31 wb_data=0x17377906 -> rs1_data=0x17377906 rs2_data=0x4534161e
[PASS] seq=crv_seq_5                              cyc=85 op=RK_BYPASS_RS1    rs1=10 rs2=1 wb_write=1 wb_rd=10 wb_data=0xbdda3eb0 -> rs1_data=0xbdda3eb0 rs2_data=0xcf8f0ecc
[PASS] seq=crv_seq_5                              cyc=86 op=RK_PLAIN_WRITE   rs1=18 rs2=29 wb_write=1 wb_rd=11 wb_data=0x91cb32d3 -> rs1_data=0x14d714d9 rs2_data=0x0e3958ff
[PASS] seq=crv_seq_5                              cyc=87 op=RK_BYPASS_RS2    rs1=12 rs2=18 wb_write=1 wb_rd=18 wb_data=0xb621a7b4 -> rs1_data=0xfb2b301d rs2_data=0xb621a7b4
[PASS] seq=crv_seq_5                              cyc=88 op=RK_BYPASS_BOTH   rs1=16 rs2=16 wb_write=1 wb_rd=16 wb_data=0xeb3eaa32 -> rs1_data=0xeb3eaa32 rs2_data=0xeb3eaa32
[PASS] seq=crv_seq_5                              cyc=89 op=RK_BYPASS_RS2    rs1=3 rs2=17 wb_write=1 wb_rd=17 wb_data=0x7760ec91 -> rs1_data=0x5e16ff73 rs2_data=0x7760ec91
[PASS] seq=crv_seq_5                              cyc=90 op=RK_RANDOM        rs1=1 rs2=10 wb_write=0 wb_rd=28 wb_data=0xc5c6cdda -> rs1_data=0xcf8f0ecc rs2_data=0xbdda3eb0
[PASS] seq=crv_seq_5                              cyc=91 op=RK_BYPASS_RS1    rs1=8 rs2=23 wb_write=1 wb_rd=8 wb_data=0x94c6b884 -> rs1_data=0x94c6b884 rs2_data=0x11a18b30
[PASS] seq=crv_seq_5                              cyc=92 op=RK_BYPASS_RS2    rs1=7 rs2=28 wb_write=1 wb_rd=28 wb_data=0x948079ca -> rs1_data=0x870e73ae rs2_data=0x948079ca
[PASS] seq=crv_seq_5                              cyc=93 op=RK_BYPASS_RS1    rs1=31 rs2=23 wb_write=1 wb_rd=31 wb_data=0xda8b9a63 -> rs1_data=0xda8b9a63 rs2_data=0x11a18b30
[PASS] seq=crv_seq_5                              cyc=94 op=RK_NO_WRITE_READ rs1=13 rs2=7 wb_write=0 wb_rd=9 wb_data=0xcbd2cdfb -> rs1_data=0xd5515078 rs2_data=0x870e73ae
[PASS] seq=crv_seq_5                              cyc=95 op=RK_RANDOM        rs1=13 rs2=3 wb_write=0 wb_rd=0 wb_data=0xe3700e2f -> rs1_data=0xd5515078 rs2_data=0x5e16ff73
[PASS] seq=crv_seq_5                              cyc=96 op=RK_RANDOM        rs1=17 rs2=12 wb_write=0 wb_rd=1 wb_data=0x705d5288 -> rs1_data=0x7760ec91 rs2_data=0xfb2b301d
[PASS] seq=crv_seq_5                              cyc=97 op=RK_NO_WRITE_READ rs1=13 rs2=4 wb_write=0 wb_rd=17 wb_data=0xf9a906d6 -> rs1_data=0xd5515078 rs2_data=0x51965547
[PASS] seq=crv_seq_5                              cyc=98 op=RK_BYPASS_RS1    rs1=15 rs2=19 wb_write=1 wb_rd=15 wb_data=0x59c7ee3a -> rs1_data=0x59c7ee3a rs2_data=0x5a88f851
[PASS] seq=crv_seq_5                              cyc=99 op=RK_PLAIN_WRITE   rs1=13 rs2=12 wb_write=1 wb_rd=22 wb_data=0xd170585f -> rs1_data=0xd5515078 rs2_data=0xfb2b301d
[PASS] seq=crv_seq_5                              cyc=100 op=RK_NO_WRITE_READ rs1=22 rs2=1 wb_write=0 wb_rd=31 wb_data=0x0f3f1043 -> rs1_data=0xd170585f rs2_data=0xcf8f0ecc
[PASS] seq=crv_seq_5                              cyc=101 op=RK_BYPASS_BOTH   rs1=3 rs2=3 wb_write=1 wb_rd=3 wb_data=0x51293600 -> rs1_data=0x51293600 rs2_data=0x51293600
[PASS] seq=crv_seq_5                              cyc=102 op=RK_PLAIN_WRITE   rs1=29 rs2=29 wb_write=1 wb_rd=4 wb_data=0x556a1b59 -> rs1_data=0x0e3958ff rs2_data=0x0e3958ff
[PASS] seq=crv_seq_5                              cyc=103 op=RK_BYPASS_RS2    rs1=17 rs2=31 wb_write=1 wb_rd=31 wb_data=0xd9601d13 -> rs1_data=0x7760ec91 rs2_data=0xd9601d13
[PASS] seq=crv_seq_5                              cyc=104 op=RK_RANDOM        rs1=22 rs2=10 wb_write=0 wb_rd=3 wb_data=0x08d59524 -> rs1_data=0xd170585f rs2_data=0xbdda3eb0
[PASS] seq=crv_seq_5                              cyc=105 op=RK_BYPASS_RS1    rs1=19 rs2=12 wb_write=1 wb_rd=19 wb_data=0xd98964c9 -> rs1_data=0xd98964c9 rs2_data=0xfb2b301d
[PASS] seq=crv_seq_5                              cyc=106 op=RK_PLAIN_WRITE   rs1=16 rs2=13 wb_write=1 wb_rd=30 wb_data=0xabe0db8a -> rs1_data=0xeb3eaa32 rs2_data=0xd5515078
[PASS] seq=crv_seq_5                              cyc=107 op=RK_NO_WRITE_READ rs1=28 rs2=18 wb_write=0 wb_rd=4 wb_data=0x3ea36889 -> rs1_data=0x948079ca rs2_data=0xb621a7b4
[PASS] seq=crv_seq_5                              cyc=108 op=RK_RANDOM        rs1=7 rs2=10 wb_write=0 wb_rd=12 wb_data=0x921e36a1 -> rs1_data=0x870e73ae rs2_data=0xbdda3eb0
[PASS] seq=crv_seq_5                              cyc=109 op=RK_BYPASS_BOTH   rs1=24 rs2=24 wb_write=1 wb_rd=24 wb_data=0x6b2a42f1 -> rs1_data=0x6b2a42f1 rs2_data=0x6b2a42f1
[PASS] seq=crv_seq_5                              cyc=110 op=RK_RANDOM        rs1=21 rs2=23 wb_write=1 wb_rd=18 wb_data=0x58b39f41 -> rs1_data=0x704e4d94 rs2_data=0x11a18b30
[PASS] seq=crv_seq_5                              cyc=111 op=RK_PLAIN_WRITE   rs1=14 rs2=31 wb_write=1 wb_rd=4 wb_data=0x59e0c756 -> rs1_data=0xdd06d7ce rs2_data=0xd9601d13
[PASS] seq=crv_seq_5                              cyc=112 op=RK_BYPASS_RS1    rs1=4 rs2=23 wb_write=1 wb_rd=4 wb_data=0x3a41017d -> rs1_data=0x3a41017d rs2_data=0x11a18b30
[PASS] seq=crv_seq_5                              cyc=113 op=RK_PLAIN_WRITE   rs1=31 rs2=9 wb_write=1 wb_rd=20 wb_data=0x1ea3c77e -> rs1_data=0xd9601d13 rs2_data=0x87e2343d
