 VCS Coverage Metrics Release U-2023.03_Full64 Copyright (c) 1991-2023 by Synopsys Inc.
[PASS] seq=crv_seq_3                      cyc=65 op=BK_FORWARD_BRANCH  pc=0x41d914a4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xabe96e0a
[PASS] seq=crv_seq_3                      cyc=66 op=BK_BACKWARD_BRANCH pc=0xc2d11834 branch=1 jal=0 -> taken=1 valid=1 tgt=0x4f5076bc
[PASS] seq=crv_seq_3                      cyc=67 op=BK_IDLE            pc=0x0d9fe5c0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x048989e8
[PASS] seq=crv_seq_3                      cyc=68 op=BK_BACKWARD_BRANCH pc=0x8eceedc8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x1f06ff06
[PASS] seq=crv_seq_3                      cyc=69 op=BK_WRAPAROUND      pc=0xf3a8d900 branch=1 jal=1 -> taken=0 valid=1 tgt=0x9b5660f2
[PASS] seq=crv_seq_3                      cyc=70 op=BK_RANDOM          pc=0x83ebaecc branch=0 jal=1 -> taken=0 valid=1 tgt=0x4604a372
[PASS] seq=crv_seq_3                      cyc=71 op=BK_JAL             pc=0xb3de4bc8 branch=0 jal=1 -> taken=0 valid=1 tgt=0xe8b63734
[PASS] seq=crv_seq_3                      cyc=72 op=BK_JAL_AND_BRANCH  pc=0x0e2158d4 branch=1 jal=1 -> taken=1 valid=1 tgt=0x2c10996a
[PASS] seq=crv_seq_3                      cyc=73 op=BK_JAL             pc=0xebb84dc0 branch=0 jal=1 -> taken=0 valid=1 tgt=0xc99957be
[PASS] seq=crv_seq_3                      cyc=74 op=BK_IDLE            pc=0x8f13b5e8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x524f0772
[PASS] seq=crv_seq_3                      cyc=75 op=BK_BACKWARD_BRANCH pc=0x13908974 branch=1 jal=0 -> taken=1 valid=1 tgt=0xf85b194c
[PASS] seq=crv_seq_3                      cyc=76 op=BK_FORWARD_BRANCH  pc=0x7a236fb4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xec68a084
[PASS] seq=crv_seq_3                      cyc=77 op=BK_WRAPAROUND      pc=0x13ed2830 branch=0 jal=1 -> taken=0 valid=1 tgt=0x9391c444
[PASS] seq=crv_seq_3                      cyc=78 op=BK_FORWARD_BRANCH  pc=0x9ffd9aa4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xe2017560
[PASS] seq=crv_seq_3                      cyc=79 op=BK_RANDOM          pc=0xaa24c228 branch=1 jal=1 -> taken=1 valid=1 tgt=0x0bc8015a
[PASS] seq=crv_seq_3                      cyc=80 op=BK_RANDOM          pc=0xf99837b0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x545ac77e
[PASS] seq=crv_seq_3                      cyc=81 op=BK_RANDOM          pc=0xea723334 branch=0 jal=0 -> taken=0 valid=0 tgt=0xe8feea06
[PASS] seq=crv_seq_3                      cyc=82 op=BK_BACKWARD_BRANCH pc=0xe9c5c0e8 branch=1 jal=0 -> taken=1 valid=1 tgt=0xcb28d9d0
[PASS] seq=crv_seq_3                      cyc=83 op=BK_BACKWARD_BRANCH pc=0xe80a73ac branch=1 jal=0 -> taken=1 valid=1 tgt=0xa841f61c
[PASS] seq=crv_seq_3                      cyc=84 op=BK_IDLE            pc=0x4ef11604 branch=0 jal=0 -> taken=0 valid=0 tgt=0x3d1c3068
[PASS] seq=crv_seq_3                      cyc=85 op=BK_FORWARD_BRANCH  pc=0x3102c498 branch=1 jal=0 -> taken=0 valid=0 tgt=0x9c5a9abe
[PASS] seq=crv_seq_3                      cyc=86 op=BK_WRAPAROUND      pc=0x5e35fd34 branch=1 jal=0 -> taken=1 valid=1 tgt=0x491d4c4a
[PASS] seq=crv_seq_3                      cyc=87 op=BK_RANDOM          pc=0x8bcdaba0 branch=0 jal=1 -> taken=0 valid=1 tgt=0xf4685136
[PASS] seq=crv_seq_3                      cyc=88 op=BK_RANDOM          pc=0xca52211c branch=1 jal=1 -> taken=1 valid=1 tgt=0x104b78b8
[PASS] seq=crv_seq_3                      cyc=89 op=BK_BACKWARD_BRANCH pc=0x8611960c branch=1 jal=0 -> taken=1 valid=1 tgt=0x7ff4ef7e
[PASS] seq=crv_seq_3                      cyc=90 op=BK_BACKWARD_BRANCH pc=0xc5e91dc4 branch=1 jal=0 -> taken=1 valid=1 tgt=0x94193f90
[PASS] seq=crv_seq_3                      cyc=91 op=BK_WRAPAROUND      pc=0x0fc42468 branch=0 jal=0 -> taken=0 valid=0 tgt=0x2de42b44
[PASS] seq=crv_seq_3                      cyc=92 op=BK_FORWARD_BRANCH  pc=0xcfad4148 branch=1 jal=0 -> taken=0 valid=0 tgt=0xf9aa373e
[PASS] seq=crv_seq_3                      cyc=93 op=BK_BACKWARD_BRANCH pc=0x38616ec4 branch=1 jal=0 -> taken=1 valid=1 tgt=0xce00452a
[PASS] seq=crv_seq_3                      cyc=94 op=BK_FORWARD_BRANCH  pc=0x7dc01734 branch=1 jal=0 -> taken=0 valid=0 tgt=0xe54c92a4
[PASS] seq=crv_seq_3                      cyc=95 op=BK_FORWARD_BRANCH  pc=0xa9b3a93c branch=1 jal=0 -> taken=0 valid=0 tgt=0x189b331c
[PASS] seq=crv_seq_3                      cyc=96 op=BK_RANDOM          pc=0x8ff63728 branch=1 jal=0 -> taken=1 valid=1 tgt=0x6ddd245a
[PASS] seq=crv_seq_3                      cyc=97 op=BK_BACKWARD_BRANCH pc=0x513fa808 branch=1 jal=0 -> taken=1 valid=1 tgt=0xe763de92
[PASS] seq=crv_seq_3                      cyc=98 op=BK_FORWARD_BRANCH  pc=0x112253b0 branch=1 jal=0 -> taken=0 valid=0 tgt=0x6a0dbacc
[PASS] seq=crv_seq_3                      cyc=99 op=BK_BACKWARD_BRANCH pc=0x1510b26c branch=1 jal=0 -> taken=1 valid=1 tgt=0x0e109d68
[PASS] seq=crv_seq_3                      cyc=100 op=BK_BACKWARD_BRANCH pc=0xb7c5ecac branch=1 jal=0 -> taken=1 valid=1 tgt=0x96815ffe
[PASS] seq=crv_seq_3                      cyc=101 op=BK_BACKWARD_BRANCH pc=0x482c3384 branch=1 jal=0 -> taken=1 valid=1 tgt=0xd0d602fc
[PASS] seq=crv_seq_3                      cyc=102 op=BK_FORWARD_BRANCH  pc=0x6d839f98 branch=1 jal=0 -> taken=0 valid=0 tgt=0xb4ecde54
[PASS] seq=crv_seq_3                      cyc=103 op=BK_IDLE            pc=0x1e475a80 branch=0 jal=0 -> taken=0 valid=0 tgt=0xc1286be8
[PASS] seq=crv_seq_3                      cyc=104 op=BK_FORWARD_BRANCH  pc=0x6f4d5670 branch=1 jal=0 -> taken=0 valid=0 tgt=0x789bdc46
[PASS] seq=crv_seq_3                      cyc=105 op=BK_JAL_AND_BRANCH  pc=0x8bb6f0a8 branch=1 jal=1 -> taken=1 valid=1 tgt=0xc303e60c
[PASS] seq=crv_seq_3                      cyc=106 op=BK_JAL             pc=0xe0beff84 branch=0 jal=1 -> taken=0 valid=1 tgt=0x6f01865a
[PASS] seq=crv_seq_3                      cyc=107 op=BK_FORWARD_BRANCH  pc=0xbf150d28 branch=1 jal=0 -> taken=0 valid=0 tgt=0xbff4d0ca
[PASS] seq=crv_seq_3                      cyc=108 op=BK_IDLE            pc=0x19ff9c30 branch=0 jal=0 -> taken=0 valid=0 tgt=0x4193bdec
[PASS] seq=crv_seq_3                      cyc=109 op=BK_JAL             pc=0xdec91530 branch=0 jal=1 -> taken=0 valid=1 tgt=0x79c05618
[PASS] seq=crv_seq_3                      cyc=110 op=BK_FORWARD_BRANCH  pc=0x1214fba8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x38c11950
[PASS] seq=crv_seq_3                      cyc=111 op=BK_JAL             pc=0x84fa400c branch=0 jal=1 -> taken=0 valid=1 tgt=0xe13b1f86
[PASS] seq=crv_seq_3                      cyc=112 op=BK_BACKWARD_BRANCH pc=0xdca44f8c branch=1 jal=0 -> taken=1 valid=1 tgt=0x960b4ce8
[PASS] seq=crv_seq_3                      cyc=113 op=BK_IDLE            pc=0xc129fca8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x77d5802c
[PASS] seq=crv_seq_3                      cyc=114 op=BK_BACKWARD_BRANCH pc=0xc199b13c branch=1 jal=0 -> taken=1 valid=1 tgt=0xb2cc2ada
[PASS] seq=crv_seq_3                      cyc=115 op=BK_RANDOM          pc=0x43e3a914 branch=1 jal=1 -> taken=1 valid=1 tgt=0x0e1b3516
[PASS] seq=crv_seq_3                      cyc=116 op=BK_RANDOM          pc=0x2648be18 branch=0 jal=1 -> taken=0 valid=1 tgt=0x5f8c695c
[PASS] seq=crv_seq_3                      cyc=117 op=BK_RANDOM          pc=0x55d728b8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x03847874
[PASS] seq=crv_seq_3                      cyc=118 op=BK_FORWARD_BRANCH  pc=0xaf4c3df4 branch=1 jal=0 -> taken=0 valid=0 tgt=0xd9d18194
[PASS] seq=crv_seq_3                      cyc=119 op=BK_FORWARD_BRANCH  pc=0x9163c7a0 branch=1 jal=0 -> taken=0 valid=0 tgt=0xeb19d1a6
[PASS] seq=crv_seq_3                      cyc=120 op=BK_WRAPAROUND      pc=0x2f07f9e8 branch=1 jal=1 -> taken=0 valid=1 tgt=0x3e7c5b3c
[PASS] seq=crv_seq_3                      cyc=121 op=BK_JAL_AND_BRANCH  pc=0x262129c4 branch=1 jal=1 -> taken=1 valid=1 tgt=0x4b74e5e6
[PASS] seq=crv_seq_3                      cyc=122 op=BK_RANDOM          pc=0xecdf0b74 branch=1 jal=1 -> taken=1 valid=1 tgt=0x5703b23c
[PASS] seq=crv_seq_3                      cyc=123 op=BK_FORWARD_BRANCH  pc=0x3357d81c branch=1 jal=0 -> taken=0 valid=0 tgt=0x574fa09a
[PASS] seq=crv_seq_3                      cyc=124 op=BK_JAL_AND_BRANCH  pc=0x1207c4c4 branch=1 jal=1 -> taken=0 valid=1 tgt=0x1e948d60
[PASS] seq=crv_seq_3                      cyc=125 op=BK_WRAPAROUND      pc=0x1012e87c branch=1 jal=1 -> taken=0 valid=1 tgt=0xfb631e3a
[PASS] seq=crv_seq_3                      cyc=126 op=BK_BACKWARD_BRANCH pc=0x47ec8a58 branch=1 jal=0 -> taken=1 valid=1 tgt=0xf3f673f6
[PASS] seq=crv_seq_3                      cyc=127 op=BK_FORWARD_BRANCH  pc=0x2e481220 branch=1 jal=0 -> taken=0 valid=0 tgt=0x7e10be64
[PASS] seq=crv_seq_3                      cyc=128 op=BK_FORWARD_BRANCH  pc=0x1fbfb758 branch=1 jal=0 -> taken=0 valid=0 tgt=0x3a12ab02
[PASS] seq=crv_seq_3                      cyc=129 op=BK_WRAPAROUND      pc=0x7b9ee20c branch=1 jal=0 -> taken=1 valid=1 tgt=0x3fe85e0a
[PASS] seq=crv_seq_3                      cyc=130 op=BK_RANDOM          pc=0x65651044 branch=1 jal=0 -> taken=1 valid=1 tgt=0x4137849e
[PASS] seq=crv_seq_3                      cyc=131 op=BK_FORWARD_BRANCH  pc=0x64d2fc64 branch=1 jal=0 -> taken=0 valid=0 tgt=0x8a6986fa
[PASS] seq=crv_seq_3                      cyc=132 op=BK_RANDOM          pc=0xfc264168 branch=0 jal=0 -> taken=0 valid=0 tgt=0x7e95bcf2
[PASS] seq=crv_seq_3                      cyc=133 op=BK_IDLE            pc=0x254885e8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x7094bf8a
[PASS] seq=crv_seq_3                      cyc=134 op=BK_JAL             pc=0x9b456398 branch=0 jal=1 -> taken=0 valid=1 tgt=0x19645924
[PASS] seq=crv_seq_3                      cyc=135 op=BK_IDLE            pc=0xc0476a98 branch=0 jal=0 -> taken=0 valid=0 tgt=0xac243734
[PASS] seq=crv_seq_3                      cyc=136 op=BK_RANDOM          pc=0xfd046e9c branch=1 jal=0 -> taken=0 valid=0 tgt=0x60d53106
[PASS] seq=crv_seq_3                      cyc=137 op=BK_IDLE            pc=0xd35e86b4 branch=0 jal=0 -> taken=0 valid=0 tgt=0xd60c1500
[PASS] seq=crv_seq_3                      cyc=138 op=BK_JAL             pc=0x99de1a4c branch=0 jal=1 -> taken=0 valid=1 tgt=0x977116ec
[PASS] seq=crv_seq_3                      cyc=139 op=BK_JAL_AND_BRANCH  pc=0x25688da4 branch=1 jal=1 -> taken=1 valid=1 tgt=0xbdd2587a
[PASS] seq=crv_seq_3                      cyc=140 op=BK_JAL             pc=0xbd21a208 branch=0 jal=1 -> taken=0 valid=1 tgt=0xb82aa872
[PASS] seq=crv_seq_3                      cyc=141 op=BK_BACKWARD_BRANCH pc=0x11697bc0 branch=1 jal=0 -> taken=1 valid=1 tgt=0xb52ae636
[PASS] seq=crv_seq_3                      cyc=142 op=BK_RANDOM          pc=0x658b8724 branch=1 jal=1 -> taken=0 valid=1 tgt=0xae682f52
[PASS] seq=crv_seq_3                      cyc=143 op=BK_BACKWARD_BRANCH pc=0x1d85f84c branch=1 jal=0 -> taken=1 valid=1 tgt=0x1d147170
[PASS] seq=crv_seq_3                      cyc=144 op=BK_JAL_AND_BRANCH  pc=0x9e757f2c branch=1 jal=1 -> taken=1 valid=1 tgt=0x242bb112
[PASS] seq=crv_seq_3                      cyc=145 op=BK_WRAPAROUND      pc=0x285635b8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x2470ffc8
[PASS] seq=crv_seq_3                      cyc=146 op=BK_JAL_AND_BRANCH  pc=0xfb094378 branch=1 jal=1 -> taken=0 valid=1 tgt=0x138a08b4
[PASS] seq=crv_seq_3                      cyc=147 op=BK_RANDOM          pc=0x0ecbb47c branch=0 jal=1 -> taken=0 valid=1 tgt=0x545525dc
[PASS] seq=crv_seq_3                      cyc=148 op=BK_JAL_AND_BRANCH  pc=0xfaab5438 branch=1 jal=1 -> taken=0 valid=1 tgt=0xcd1409a2
[PASS] seq=crv_seq_3                      cyc=149 op=BK_RANDOM          pc=0x72abf758 branch=0 jal=1 -> taken=0 valid=1 tgt=0xbac7abec
[PASS] seq=crv_seq_3                      cyc=150 op=BK_IDLE            pc=0x0c1c8690 branch=0 jal=0 -> taken=0 valid=0 tgt=0x7e99bab8
[PASS] seq=crv_seq_3                      cyc=151 op=BK_JAL_AND_BRANCH  pc=0xc2ef65d0 branch=1 jal=1 -> taken=0 valid=1 tgt=0x074676ae
[PASS] seq=crv_seq_3                      cyc=152 op=BK_FORWARD_BRANCH  pc=0x0f96dd94 branch=1 jal=0 -> taken=0 valid=0 tgt=0x2f94067e
[PASS] seq=crv_seq_3                      cyc=153 op=BK_RANDOM          pc=0x4aa0d250 branch=0 jal=1 -> taken=0 valid=1 tgt=0x21071724
[PASS] seq=crv_seq_3                      cyc=154 op=BK_RANDOM          pc=0x55bed600 branch=0 jal=1 -> taken=0 valid=1 tgt=0xc1b81f98
[PASS] seq=crv_seq_3                      cyc=155 op=BK_FORWARD_BRANCH  pc=0x3c11a910 branch=1 jal=0 -> taken=0 valid=0 tgt=0x97652efc
[PASS] seq=crv_seq_3                      cyc=156 op=BK_RANDOM          pc=0x8ef98cc8 branch=0 jal=1 -> taken=0 valid=1 tgt=0x35e4afaa
[PASS] seq=crv_seq_3                      cyc=157 op=BK_RANDOM          pc=0x75555b08 branch=0 jal=1 -> taken=0 valid=1 tgt=0xcde4b9ec
[PASS] seq=crv_seq_3                      cyc=158 op=BK_JAL_AND_BRANCH  pc=0xffad0664 branch=1 jal=1 -> taken=1 valid=1 tgt=0xa40db102
[PASS] seq=crv_seq_3                      cyc=159 op=BK_JAL             pc=0x792129b0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x60ddb56c
[PASS] seq=crv_seq_3                      cyc=160 op=BK_WRAPAROUND      pc=0xe684cdb0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x5c36d142
[PASS] seq=crv_seq_3                      cyc=161 op=BK_IDLE            pc=0xfb73eac4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x7c79a21a
[PASS] seq=crv_seq_3                      cyc=162 op=BK_IDLE            pc=0x9abd6c08 branch=0 jal=0 -> taken=0 valid=0 tgt=0x6c8446da
[PASS] seq=crv_seq_3                      cyc=163 op=BK_FORWARD_BRANCH  pc=0x63e32e10 branch=1 jal=0 -> taken=0 valid=0 tgt=0x7aa74740
[PASS] seq=crv_seq_3                      cyc=164 op=BK_BACKWARD_BRANCH pc=0xfc128c58 branch=1 jal=0 -> taken=1 valid=1 tgt=0xc62675dc
[PASS] seq=crv_seq_3                      cyc=165 op=BK_FORWARD_BRANCH  pc=0xf6a44b90 branch=1 jal=0 -> taken=0 valid=0 tgt=0x1521c212
[PASS] seq=crv_seq_3                      cyc=166 op=BK_IDLE            pc=0x286f2b30 branch=0 jal=0 -> taken=0 valid=0 tgt=0x57dbec56
[PASS] seq=crv_seq_3                      cyc=167 op=BK_BACKWARD_BRANCH pc=0x33776400 branch=1 jal=0 -> taken=1 valid=1 tgt=0xfbafe0fa
[PASS] seq=crv_seq_3                      cyc=168 op=BK_FORWARD_BRANCH  pc=0x9b4d2080 branch=1 jal=0 -> taken=0 valid=0 tgt=0xad538d6e
[PASS] seq=crv_seq_3                      cyc=169 op=BK_JAL_AND_BRANCH  pc=0xa9ca78b4 branch=1 jal=1 -> taken=0 valid=1 tgt=0x96917f3e
[PASS] seq=crv_seq_3                      cyc=170 op=BK_BACKWARD_BRANCH pc=0x6f5db4b8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x23b88980
[PASS] seq=crv_seq_3                      cyc=171 op=BK_WRAPAROUND      pc=0x4ca33e20 branch=0 jal=0 -> taken=0 valid=0 tgt=0x7cdd5574
[PASS] seq=crv_seq_3                      cyc=172 op=BK_BACKWARD_BRANCH pc=0x350d1b24 branch=1 jal=0 -> taken=1 valid=1 tgt=0x3364220a
[PASS] seq=crv_seq_3                      cyc=173 op=BK_RANDOM          pc=0x7cbff7e0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x8ebd2750
[PASS] seq=crv_seq_3                      cyc=174 op=BK_JAL             pc=0x66bc00c8 branch=0 jal=1 -> taken=0 valid=1 tgt=0x254e5828
[PASS] seq=crv_seq_3                      cyc=175 op=BK_FORWARD_BRANCH  pc=0x1da7cfe4 branch=1 jal=0 -> taken=0 valid=0 tgt=0x6cae3c46
[PASS] seq=crv_seq_3                      cyc=176 op=BK_FORWARD_BRANCH  pc=0x30c6d168 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa7cd352a
[PASS] seq=crv_seq_3                      cyc=177 op=BK_RANDOM          pc=0x4064a960 branch=0 jal=0 -> taken=0 valid=0 tgt=0x071b0d46
[PASS] seq=crv_seq_3                      cyc=178 op=BK_RANDOM          pc=0x232807b0 branch=0 jal=0 -> taken=0 valid=0 tgt=0xcb0980ee
[PASS] seq=crv_seq_3                      cyc=179 op=BK_BACKWARD_BRANCH pc=0x8dff5348 branch=1 jal=0 -> taken=1 valid=1 tgt=0x171b5010
[PASS] seq=crv_seq_3                      cyc=180 op=BK_RANDOM          pc=0x58727750 branch=0 jal=1 -> taken=0 valid=1 tgt=0xbfab6bac
[PASS] seq=crv_seq_3                      cyc=181 op=BK_FORWARD_BRANCH  pc=0xf3313a40 branch=1 jal=0 -> taken=0 valid=0 tgt=0x30c75910
[PASS] seq=crv_seq_3                      cyc=182 op=BK_JAL             pc=0x4b951a5c branch=0 jal=1 -> taken=0 valid=1 tgt=0x3ed67d02
[PASS] seq=crv_seq_3                      cyc=183 op=BK_FORWARD_BRANCH  pc=0x7b930ed8 branch=1 jal=0 -> taken=0 valid=0 tgt=0xd05c403c
[PASS] seq=crv_seq_3                      cyc=184 op=BK_JAL             pc=0xd4de1a2c branch=0 jal=1 -> taken=0 valid=1 tgt=0x293f05c6
[PASS] seq=crv_seq_3                      cyc=185 op=BK_JAL             pc=0x0b5a3550 branch=0 jal=1 -> taken=0 valid=1 tgt=0xd9cf1bca
[PASS] seq=crv_seq_3                      cyc=186 op=BK_BACKWARD_BRANCH pc=0x1db72e24 branch=1 jal=0 -> taken=1 valid=1 tgt=0xb96ccc82
[PASS] seq=crv_seq_3                      cyc=187 op=BK_RANDOM          pc=0x16308560 branch=0 jal=1 -> taken=0 valid=1 tgt=0xca22846a
[PASS] seq=crv_seq_3                      cyc=188 op=BK_IDLE            pc=0xb82cfee8 branch=0 jal=0 -> taken=0 valid=0 tgt=0x33e50d88
[PASS] seq=crv_seq_3                      cyc=189 op=BK_BACKWARD_BRANCH pc=0xb1bf76d0 branch=1 jal=0 -> taken=1 valid=1 tgt=0x84556eec
[PASS] seq=crv_seq_3                      cyc=190 op=BK_JAL             pc=0x0393bf1c branch=0 jal=1 -> taken=0 valid=1 tgt=0x272703cc
[PASS] seq=crv_seq_3                      cyc=191 op=BK_BACKWARD_BRANCH pc=0x9db5b140 branch=1 jal=0 -> taken=1 valid=1 tgt=0x50cd78fe
[PASS] seq=crv_seq_3                      cyc=192 op=BK_RANDOM          pc=0xcab31c28 branch=0 jal=0 -> taken=0 valid=0 tgt=0x1c81e4c6
[PASS] seq=crv_seq_3                      cyc=193 op=BK_JAL_AND_BRANCH  pc=0x5e93faec branch=1 jal=1 -> taken=0 valid=1 tgt=0x0fd39180
[PASS] seq=crv_seq_3                      cyc=194 op=BK_FORWARD_BRANCH  pc=0xfff6bc2c branch=1 jal=0 -> taken=0 valid=0 tgt=0x655123fa
[PASS] seq=crv_seq_3                      cyc=195 op=BK_FORWARD_BRANCH  pc=0x712c3834 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa0d386b4
[PASS] seq=crv_seq_3                      cyc=196 op=BK_RANDOM          pc=0x48f5d8e8 branch=1 jal=1 -> taken=1 valid=1 tgt=0xb0b4969e
[PASS] seq=crv_seq_3                      cyc=197 op=BK_BACKWARD_BRANCH pc=0x9b992f78 branch=1 jal=0 -> taken=1 valid=1 tgt=0x3bbd6dae
[PASS] seq=crv_seq_3                      cyc=198 op=BK_FORWARD_BRANCH  pc=0x255d6a0c branch=1 jal=0 -> taken=0 valid=0 tgt=0x9dabc418
[PASS] seq=crv_seq_3                      cyc=199 op=BK_BACKWARD_BRANCH pc=0x1443b6e0 branch=1 jal=0 -> taken=1 valid=1 tgt=0xa6219964
[PASS] seq=crv_seq_4                      cyc=0 op=BK_RANDOM          pc=0x66b8555c branch=1 jal=1 -> taken=0 valid=1 tgt=0x3e99fb98
[PASS] seq=crv_seq_4                      cyc=1 op=BK_FORWARD_BRANCH  pc=0x2ed89eb8 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa2525114
[PASS] seq=crv_seq_4                      cyc=2 op=BK_RANDOM          pc=0xeaf37804 branch=1 jal=0 -> taken=1 valid=1 tgt=0x73964d28
[PASS] seq=crv_seq_4                      cyc=3 op=BK_FORWARD_BRANCH  pc=0xabd048e0 branch=1 jal=0 -> taken=0 valid=0 tgt=0xc3b2cfe6
[PASS] seq=crv_seq_4                      cyc=4 op=BK_IDLE            pc=0xb5690b38 branch=0 jal=0 -> taken=0 valid=0 tgt=0x2d7faf44
[PASS] seq=crv_seq_4                      cyc=5 op=BK_IDLE            pc=0x9eb8dcc4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x1061f1d0
[PASS] seq=crv_seq_4                      cyc=6 op=BK_IDLE            pc=0xaf603ee0 branch=0 jal=0 -> taken=0 valid=0 tgt=0x9c716fb0
[PASS] seq=crv_seq_4                      cyc=7 op=BK_JAL             pc=0x5a1c5d5c branch=0 jal=1 -> taken=0 valid=1 tgt=0xd9be150c
[PASS] seq=crv_seq_4                      cyc=8 op=BK_RANDOM          pc=0x2d5633b8 branch=1 jal=0 -> taken=0 valid=0 tgt=0x60cc3844
[PASS] seq=crv_seq_4                      cyc=9 op=BK_RANDOM          pc=0xd797ba2c branch=1 jal=0 -> taken=0 valid=0 tgt=0x16bd2de8
[PASS] seq=crv_seq_4                      cyc=10 op=BK_BACKWARD_BRANCH pc=0x4d58ef5c branch=1 jal=0 -> taken=1 valid=1 tgt=0x0125ad80
[PASS] seq=crv_seq_4                      cyc=11 op=BK_FORWARD_BRANCH  pc=0x759e7738 branch=1 jal=0 -> taken=0 valid=0 tgt=0x9c161f4a
[PASS] seq=crv_seq_4                      cyc=12 op=BK_RANDOM          pc=0x76451c50 branch=0 jal=0 -> taken=0 valid=0 tgt=0x437b945a
[PASS] seq=crv_seq_4                      cyc=13 op=BK_JAL_AND_BRANCH  pc=0x5259da70 branch=1 jal=1 -> taken=0 valid=1 tgt=0xef0d3aaa
[PASS] seq=crv_seq_4                      cyc=14 op=BK_JAL             pc=0x28f34a20 branch=0 jal=1 -> taken=0 valid=1 tgt=0xefa69f0c
[PASS] seq=crv_seq_4                      cyc=15 op=BK_JAL_AND_BRANCH  pc=0x48854754 branch=1 jal=1 -> taken=1 valid=1 tgt=0xa007894a
[PASS] seq=crv_seq_4                      cyc=16 op=BK_FORWARD_BRANCH  pc=0xa5e22c64 branch=1 jal=0 -> taken=0 valid=0 tgt=0xa9947bca
[PASS] seq=crv_seq_4                      cyc=17 op=BK_JAL             pc=0x8662bea0 branch=0 jal=1 -> taken=0 valid=1 tgt=0x43c04526
[PASS] seq=crv_seq_4                      cyc=18 op=BK_JAL_AND_BRANCH  pc=0xfb4d92d8 branch=1 jal=1 -> taken=1 valid=1 tgt=0x0f411e0e
[PASS] seq=crv_seq_4                      cyc=19 op=BK_IDLE            pc=0x74f4c37c branch=0 jal=0 -> taken=0 valid=0 tgt=0x3f328f3e
[PASS] seq=crv_seq_4                      cyc=20 op=BK_RANDOM          pc=0x62b5510c branch=1 jal=0 -> taken=0 valid=0 tgt=0xcd5e25ea
[PASS] seq=crv_seq_4                      cyc=21 op=BK_BACKWARD_BRANCH pc=0x6a1dd4d8 branch=1 jal=0 -> taken=1 valid=1 tgt=0x1d3cacbe
[PASS] seq=crv_seq_4                      cyc=22 op=BK_BACKWARD_BRANCH pc=0x3b7af72c branch=1 jal=0 -> taken=1 valid=1 tgt=0xecfe084a
[PASS] seq=crv_seq_4                      cyc=23 op=BK_RANDOM          pc=0xf2f6dd00 branch=1 jal=0 -> taken=0 valid=0 tgt=0x091d700c
[PASS] seq=crv_seq_4                      cyc=24 op=BK_FORWARD_BRANCH  pc=0x1104b718 branch=1 jal=0 -> taken=0 valid=0 tgt=0x5ac73506
[PASS] seq=crv_seq_4                      cyc=25 op=BK_IDLE            pc=0x73056ac4 branch=0 jal=0 -> taken=0 valid=0 tgt=0x04563828
[PASS] seq=crv_seq_4                      cyc=26 op=BK_JAL             pc=0x1be70820 branch=0 jal=1 -> taken=0 valid=1 tgt=0x73c850f2
[PASS] seq=crv_seq_4                      cyc=27 op=BK_FORWARD_BRANCH  pc=0xc0468c00 branch=1 jal=0 -> taken=0 valid=0 tgt=0x317538e4
[PASS] seq=crv_seq_4                      cyc=28 op=BK_JAL_AND_BRANCH  pc=0xaa6f62e0 branch=1 jal=1 -> taken=1 valid=1 tgt=0xfd2c1314
[PASS] seq=crv_seq_4                      cyc=29 op=BK_RANDOM          pc=0x66a7c0b0 branch=1 jal=1 -> taken=1 valid=1 tgt=0xae40d7ea
[PASS] seq=crv_seq_4                      cyc=30 op=BK_RANDOM          pc=0xa0d862f0 branch=1 jal=1 -> taken=1 valid=1 tgt=0x06566236
[PASS] seq=crv_seq_4                      cyc=31 op=BK_JAL_AND_BRANCH  pc=0xbefe77e0 branch=1 jal=1 -> taken=0 valid=1 tgt=0x884e8b7c
